#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Candidatus Nealsonbacteria bacterium CG18_big_fil_WC_8_21_14_2_50_37_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG18_big_fil_WC_8_21_14_2_50_37_10","SAMN06659621","PRJNA362739","GCA_002786775.1","Scaffold",0.548193,36.7,,"PCUC01",185,637,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/775/GCA_002786775.1_ASM278677v1",
"Candidatus Gracilibacteria bacterium CG18_big_fil_WC_8_21_14_2_50_38_16","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG18_big_fil_WC_8_21_14_2_50_38_16","SAMN06659617","PRJNA362739","GCA_002786835.1","Scaffold",0.965874,37.8,,"PCUG01",60,847,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/835/GCA_002786835.1_ASM278683v1",
"Candidatus Tagabacteria bacterium CG11_big_fil_rev_8_21_14_0_20_41_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_41_11","SAMN06659539","PRJNA362739","GCA_002786975.1","Scaffold",0.455944,40.6,,"PCVH01",33,477,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/975/GCA_002786975.1_ASM278697v1",
"Candidatus Shapirobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_40_12","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_40_12","SAMN06659538","PRJNA362739","GCA_002786995.1","Scaffold",0.77574,39.4,,"PCVI01",67,831,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/995/GCA_002786995.1_ASM278699v1",
"Candidatus Roizmanbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_16","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_37_16","SAMN06659536","PRJNA362739","GCA_002787005.1","Scaffold",0.715777,36.8,,"PCVK01",123,779,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/787/005/GCA_002787005.1_ASM278700v1",
"Candidatus Peregrinibacteria bacterium CG11_big_fil_rev_8_21_14_0_20_49_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_49_14","SAMN06659532","PRJNA362739","GCA_002787035.1","Scaffold",1.43662,49,,"PCVP01",46,1330,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/787/035/GCA_002787035.1_ASM278703v1",
"Candidatus Roizmanbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_35_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_35_14","SAMN06659535","PRJNA362739","GCA_002795905.1","Scaffold",0.899148,35.3,,"PCVL01",84,962,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/795/905/GCA_002795905.1_ASM279590v1",
"Candidatus Saccharibacteria bacterium CG11_big_fil_rev_8_21_14_0_20_41_19","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_41_19","SAMN06659537","PRJNA362739","GCA_002795915.1","Scaffold",0.774948,40.5,,"PCVJ01",9,749,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/795/915/GCA_002795915.1_ASM279591v1",
"Candidatus Taylorbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_46_11","SAMN06659540","PRJNA362739","GCA_002795925.1","Scaffold",1.24453,45.5,,"PCVG01",87,1220,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/795/925/GCA_002795925.1_ASM279592v1",
"Candidatus Uhrbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_41_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_41_9","SAMN06659541","PRJNA362739","GCA_002795965.1","Scaffold",0.797364,41,,"PCVF01",46,791,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/795/965/GCA_002795965.1_ASM279596v1",
"Candidatus Portnoybacteria bacterium CG11_big_fil_rev_8_21_14_0_20_44_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_44_10","SAMN06659534","PRJNA362739","GCA_002795985.1","Scaffold",0.890062,43.8,,"PCVN01",138,920,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/795/985/GCA_002795985.1_ASM279598v1",
"Candidatus Portnoybacteria bacterium CG11_big_fil_rev_8_21_14_0_20_40_15","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_40_15","SAMN06659533","PRJNA362739","GCA_002796005.1","Scaffold",0.825126,40.1,,"PCVO01",69,844,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/005/GCA_002796005.1_ASM279600v1",
"Candidatus Peregrinibacteria bacterium CG11_big_fil_rev_8_21_14_0_20_46_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_46_8","SAMN06659531","PRJNA362739","GCA_002796025.1","Scaffold",1.32363,45.9,,"PCVQ01",70,1292,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/025/GCA_002796025.1_ASM279602v1",
"Candidatus Roizmanbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_36_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_36_8","SAMN06659507","PRJNA362739","GCA_002796045.1","Scaffold",0.851598,35.7,,"PCVM01",113,891,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/045/GCA_002796045.1_ASM279604v1",
"Candidatus Peregrinibacteria bacterium CG11_big_fil_rev_8_21_14_0_20_41_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_41_10","SAMN06659530","PRJNA362739","GCA_002796065.1","Scaffold",1.14441,40.9,,"PCVR01",124,1153,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/065/GCA_002796065.1_ASM279606v1",
"Candidatus Pacebacteria bacterium CG11_big_fil_rev_8_21_14_0_20_34_55","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_34_55","SAMN06659527","PRJNA362739","GCA_002796085.1","Scaffold",0.954476,34.2,,"PCVU01",56,955,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/085/GCA_002796085.1_ASM279608v1",
"Candidatus Magasanikbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_43_7","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_43_7","SAMN06659509","PRJNA362739","GCA_002796185.1","Scaffold",0.615551,43.2,,"PCWM01",78,624,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/185/GCA_002796185.1_ASM279618v1",
"Candidatus Liptonbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_35_14","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_35_14","SAMN06659506","PRJNA362739","GCA_002796205.1","Scaffold",0.619417,34.4,,"PCWO01",51,666,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/205/GCA_002796205.1_ASM279620v1",
"Candidatus Gottesmanbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_37_11","SAMN06659502","PRJNA362739","GCA_002796225.1","Scaffold",1.44378,37.1,,"PCWS01",158,1373,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/225/GCA_002796225.1_ASM279622v1",
"Candidatus Brennerbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_43_10","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_43_10","SAMN06659490","PRJNA362739","GCA_002796375.1","Scaffold",0.574892,43.1,,"PCXE01",62,558,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/375/GCA_002796375.1_ASM279637v1",
"Candidatus Campbellbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_44_21","Bacteria;unclassified Bacteria;Bacteria candidate phyla","CG11_big_fil_rev_8_21_14_0_20_44_21","SAMN06659491","PRJNA362739","GCA_002796365.1","Scaffold",0.586145,43.7,,"PCXD01",35,581,"2017-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/365/GCA_002796365.1_ASM279636v1",
"Candidatus Wallbacteria bacterium HGW-Wallbacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Wallbacteria-1","SAMN06767771","PRJNA321556","GCA_002838975.1","Scaffold",5.91768,47.4,,"PGXC01",225,4456,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/838/975/GCA_002838975.1_ASM283897v1",
"Candidatus Saccharibacteria bacterium HGW-Saccharibacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Saccharibacteria-1","SAMN06767748","PRJNA321556","GCA_002839415.1","Scaffold",1.10452,39.6,,"PGXZ01",30,1058,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/839/415/GCA_002839415.1_ASM283941v1",
"Candidatus Riflebacteria bacterium HGW-Riflebacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Riflebacteria-1","SAMN06767746","PRJNA321556","GCA_002839445.1","Scaffold",5.67874,49.9,,"PGYB01",45,4500,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/839/445/GCA_002839445.1_ASM283944v1",
"Candidatus Riflebacteria bacterium HGW-Riflebacteria-2","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Riflebacteria-2","SAMN06767747","PRJNA321556","GCA_002839435.1","Scaffold",5.22644,50.1,,"PGYA01",185,4245,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/839/435/GCA_002839435.1_ASM283943v1",
"Candidatus Peregrinibacteria bacterium HGW-Peregrinibacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Peregrinibacteria-1","SAMN06767743","PRJNA321556","GCA_002839505.1","Contig",0.998424,43.3,,"PGYE01",1,876,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/839/505/GCA_002839505.1_ASM283950v1",
"Candidatus Kuenenbacteria bacterium HGW-Kuenenbacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Kuenenbacteria-1","SAMN06767731","PRJNA321556","GCA_002839745.1","Scaffold",0.722419,27.6,,"PGYQ01",27,639,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/839/745/GCA_002839745.1_ASM283974v1",
"Candidatus Goldbacteria bacterium HGW-Goldbacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Goldbacteria-1","SAMN06767726","PRJNA321556","GCA_002839855.1","Scaffold",2.86264,42.2,,"PGYV01",18,2484,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/839/855/GCA_002839855.1_ASM283985v1",
"Candidatus Falkowbacteria bacterium HGW-Falkowbacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Falkowbacteria-1","SAMN06767687","PRJNA321556","GCA_002840305.1","Contig",0.912999,33,,"PHAI01",6,849,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/840/305/GCA_002840305.1_ASM284030v1",
"Candidatus Dojkabacteria bacterium HGW-Dojkabacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Dojkabacteria-1","SAMN06767662","PRJNA321556","GCA_002840365.1","Scaffold",0.73375,33.9,,"PHAO01",1,699,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/840/365/GCA_002840365.1_ASM284036v1",
"Candidatus Atribacteria bacterium HGW-Atribacteria-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Atribacteria-1","SAMN06767577","PRJNA321556","GCA_002841055.1","Scaffold",3.79493,34.3,,"PHDV01",815,3570,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/841/055/GCA_002841055.1_ASM284105v1",
"Candidatus Falkowbacteria bacterium HGW-Falkowbacteria-2","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Falkowbacteria-2","SAMN06767688","PRJNA321556","GCA_002841655.1","Contig",0.657409,42.9,,"PHAH01",60,675,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/841/655/GCA_002841655.1_ASM284165v1",
"Candidatus Dependentiae bacterium HGW-Dependentiae-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-Dependentiae-1","SAMN06767661","PRJNA321556","GCA_002841735.1","Scaffold",0.801332,42.9,,"PHAP01",75,751,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/841/735/GCA_002841735.1_ASM284173v1",
"candidate division BRC1 bacterium HGW-BRC1-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","HGW-BRC1-1","SAMN06767623","PRJNA321556","GCA_002842095.1","Scaffold",3.76862,58.4,,"PHCB01",34,2947,"2017-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/842/095/GCA_002842095.1_ASM284209v1",
"Candidatus Atribacteria bacterium RS-JS1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","RS-JS1","SAMN06689665","PRJNA380995","GCA_002849045.2","Contig",2.23312,34.8,,"NCRO01",698,0,"2017-12-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/849/045/GCA_002849045.2_ASM284904v2",
"Candidatus Parcubacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","BM705","SAMN07982669","PRJNA387015","GCA_002869165.1","Contig",1.43373,33.5,,"PKTK01",15,1358,"2018-01-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/869/165/GCA_002869165.1_ASM286916v1",
"Candidatus Aminicenantes bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","fen_413","SAMN08180128","PRJNA386568","GCA_003141555.1","Scaffold",3.79298,62.8,,"PLMN01",33,0,"2018-05-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/141/555/GCA_003141555.1_20120800_E2X",
"Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20","Bacteria;unclassified Bacteria;Bacteria candidate phyla","YM_S32_TM7_50_20","SAMN08102636","PRJNA419966","GCA_002952755.1","Complete",1.45027,49.9,"chromosome:NZ_CP025011.1/CP025011.1",,1,1471,"2018-02-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/952/755/GCA_002952755.1_ASM295275v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/952/755/GCF_002952755.1_ASM295275v1"
"Parcubacteria group bacterium SW_4_49_11","Bacteria;unclassified Bacteria;Bacteria candidate phyla","SW_4_49_11","SAMN06020711","PRJNA351262","GCA_003021915.1","Scaffold",0.494541,49.2,,"PXOY01",53,511,"2018-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/021/915/GCA_003021915.1_ASM302191v1",
"Candidatus Saccharibacteria bacterium QS_8_54_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","QS_8_54_8","SAMN06020708","PRJNA351262","GCA_003021965.1","Scaffold",0.228613,54,,"PXOV01",63,270,"2018-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/021/965/GCA_003021965.1_ASM302196v1",
"Parcubacteria group bacterium SW_6_46_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","SW_6_46_9","SAMN06020713","PRJNA351262","GCA_003022255.1","Scaffold",0.62584,46.3,,"PXPA01",66,686,"2018-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/022/255/GCA_003022255.1_ASM302225v1",
"Parcubacteria group bacterium SW_4_46_8","Bacteria;unclassified Bacteria;Bacteria candidate phyla","SW_4_46_8","SAMN06020712","PRJNA351262","GCA_003022305.1","Scaffold",0.350924,45.3,,"PXOZ01",178,450,"2018-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/022/305/GCA_003022305.1_ASM302230v1",
"Candidatus Saccharibacteria bacterium SW_7_54_9","Bacteria;unclassified Bacteria;Bacteria candidate phyla","SW_7_54_9","SAMN06020709","PRJNA351262","GCA_003022325.1","Scaffold",0.422323,54.4,,"PXOW01",121,468,"2018-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/022/325/GCA_003022325.1_ASM302232v1",
"Parcubacteria group bacterium QH_9_35_7","Bacteria;unclassified Bacteria;Bacteria candidate phyla","QH_9_35_7","SAMN06020710","PRJNA351262","GCA_003022345.1","Scaffold",0.531146,34.8,,"PXOX01",135,610,"2018-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/022/345/GCA_003022345.1_ASM302234v1",
"Candidatus Saccharibacteria bacterium QS_5_54_17","Bacteria;unclassified Bacteria;Bacteria candidate phyla","QS_5_54_17","SAMN06020707","PRJNA351262","GCA_003022365.1","Scaffold",0.816346,53.6,,"PXOU01",21,737,"2018-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/022/365/GCA_003022365.1_ASM302236v1",
"Parcubacteria group bacterium M6-OD1-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M6-OD1-1","SAMN04448854","PRJNA285451","GCA_003056085.1","Contig",0.766385,33.1,,"LSNK01",6,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/085/GCA_003056085.1_ASM305608v1",
"Parcubacteria group bacterium M6-OD1-2","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M6-OD1-2","SAMN04448855","PRJNA285451","GCA_003056095.1","Contig",0.757309,30.4,,"LSNQ01",17,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/095/GCA_003056095.1_ASM305609v1",
"Parcubacteria group bacterium M10-OD1-2","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M10-OD1-2","SAMN04448859","PRJNA285451","GCA_003056105.1","Contig",0.739625,31.8,,"LSNT01",22,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/105/GCA_003056105.1_ASM305610v1",
"Parcubacteria group bacterium M10-OD1-1","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M10-OD1-1","SAMN04448858","PRJNA285451","GCA_003056145.1","Contig",0.865987,30.6,,"LSNL01",7,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/145/GCA_003056145.1_ASM305614v1",
"Parcubacteria group bacterium M6-OD1-3","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M6-OD1-3","SAMN04448856","PRJNA285451","GCA_003056165.1","Contig",0.817765,31.9,,"LSNR01",26,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/165/GCA_003056165.1_ASM305616v1",
"Parcubacteria group bacterium M6-OD1-4","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M6-OD1-4","SAMN04448857","PRJNA285451","GCA_003056205.1","Contig",0.784737,33.6,,"LSNS01",20,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/205/GCA_003056205.1_ASM305620v1",
"Parcubacteria group bacterium M10-OD1-4","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M10-OD1-4","SAMN04448861","PRJNA285451","GCA_003056185.1","Scaffold",0.570427,32.8,,"LSNV01",54,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/185/GCA_003056185.1_ASM305618v1",
"Parcubacteria group bacterium M10-OD1-3","Bacteria;unclassified Bacteria;Bacteria candidate phyla","M10-OD1-3","SAMN04448860","PRJNA285451","GCA_003056195.1","Contig",0.862838,34.1,,"LSNU01",18,0,"2018-04-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/056/195/GCA_003056195.1_ASM305619v1",
"candidate division NC10 bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","FeB_2","SAMN08364725","PRJNA378332","GCA_003104975.1","Contig",3.00161,60.1,,"PQAM01",19,2889,"2018-05-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/104/975/GCA_003104975.1_ASM310497v1",
"candidate division GN15 bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","FeB_12","SAMN08364722","PRJNA378332","GCA_003105265.1","Scaffold",2.97173,56.9,,"PQAP01",237,2571,"2018-05-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/105/265/GCA_003105265.1_ASM310526v1",
"Candidatus Adlerbacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","palsa_1324","SAMN08179318","PRJNA386568","GCA_003135635.1","Scaffold",0.602608,46.4,,"PLCJ01",3,0,"2018-05-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/135/635/GCA_003135635.1_20111000_P3M",
"candidate division FCPU426 bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","bog_1179","SAMN08179243","PRJNA386568","GCA_003136635.1","Scaffold",3.03605,46.7,,"PLFD01",61,0,"2018-05-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/136/635/GCA_003136635.1_20110800_S3S",
"Patescibacteria group bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","FW602_bin.41","SAMN10720217","PRJNA514088","GCA_004297205.1","Contig",1.08696,64.5,,"SCUL01",2,1063,"2019-02-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/297/205/GCA_004297205.1_ASM429720v1",
"Candidatus Doudnabacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","palsa_1336","SAMN08179882","PRJNA386568","GCA_003151625.1","Scaffold",1.50376,43.2,,"PLYC01",34,0,"2018-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/151/625/GCA_003151625.1_20120700_P3D",
"Candidatus Taylorbacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","palsa_1337","SAMN08179885","PRJNA386568","GCA_003151615.1","Contig",0.923438,47.2,,"PLXZ01",5,0,"2018-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/151/615/GCA_003151615.1_20120700_P3D",
"Candidatus Yanofskybacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","UBA12115","SAMN08018165","PRJNA417962","GCA_003483035.1","Contig",0.718427,42.9,,"DMWZ01",12,744,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/483/035/GCA_003483035.1_ASM348303v1",
"Candidatus Levybacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","palsa_1332","SAMN08179849","PRJNA386568","GCA_003152105.1","Scaffold",1.21504,33.8,,"PLZJ01",4,0,"2018-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/152/105/GCA_003152105.1_20120700_P3D",
"candidate division WOR-3 bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","UBA7921","SAMN08017637","PRJNA417962","GCA_003485365.1","Scaffold",1.74209,31.5,,"DMCX01",53,1673,"2018-09-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/485/365/GCA_003485365.1_ASM348536v1",
"Candidatus Nomurabacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","UBA12391","SAMN08019432","PRJNA417962","GCA_003519035.1","Contig",0.793567,36.1,,"DOXM01",5,784,"2018-09-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/519/035/GCA_003519035.1_ASM351903v1",
"Candidatus Zambryskibacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","UBA12130","SAMN08018599","PRJNA417962","GCA_003497585.1","Scaffold",0.780635,40.2,,"DNNP01",2,801,"2018-09-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/497/585/GCA_003497585.1_ASM349758v1",
"Candidatus Pacebacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","UBA12050","SAMN08018322","PRJNA417962","GCA_003484165.1","Contig",0.904601,45.4,,"DNDA01",15,953,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/484/165/GCA_003484165.1_ASM348416v1",
"Candidatus Staskawiczbacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","UBA11703","SAMN08019482","PRJNA417962","GCA_003518025.1","Scaffold",0.7619,36.7,,"DOZL01",7,796,"2018-09-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/518/025/GCA_003518025.1_ASM351802v1",
"Candidatus Rokubacteria bacterium","Bacteria;unclassified Bacteria;Bacteria candidate phyla","AR20","SAMN08911926","PRJNA449266","GCA_003221695.1","Contig",4.59711,69.3,,"QHSX01",109,4504,"2018-06-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/221/695/GCA_003221695.1_ASM322169v1",
"Candidatus Cerribacteria bacterium 'Amazon FNV 2010 28 9'","Bacteria;unclassified Bacteria;Bacteria candidate phyla","Amazon FNV 2010 28 9","SAMN08455040","PRJNA432584","GCA_003176165.1","Contig",1.05559,43.4,,"PSRQ01",65,1175,"2018-05-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/176/165/GCA_003176165.1_ASM317616v1",
